2.087428167264321344e-01 6.832876495246074100e-01 4.889323325384483665e-01 5.516220863605236779e-02 2.580010435979527283e-01 6.868429848871133725e-01 6.986076810981165508e-01 9.472363832606375267e-01 4.806988795966958827e-01 5.814605849027376649e-01 1.591728056765501220e-01 2.769514848511950289e-01 6.063276396072233565e-01 1.605885775659214865e-01 6.877822041704281242e-01 9.062067062455344546e-01 1.242673387704513743e-01 2.586065272666125958e-01 5.361302570571784276e-01 9.335408753154077477e-01 4.388544176249373763e-01 9.255111172011885046e-01 4.726989705224178273e-01 4.717161732227000970e-01 5.791215757606493764e-02 7.267356018053975353e-01 8.111309573774092563e-01 5.920390248697375846e-01 3.958012320253665450e-01 8.921684093843875729e-01 4.317614949675961933e-01 3.925307641074101683e-01 3.551432027242471534e-01 8.449245014359940686e-02 4.803137277815269224e-01 4.093251742024890394e-01 1.646836923079497694e-01 1.972064250826157661e-01 7.782387882168561033e-01 8.419031372395745505e-01 4.601505506362457698e-02 8.229377624760338961e-01 4.239893769038832749e-01 4.865652266435176454e-01 6.300456003047519848e-01 9.331805540532807086e-01 9.679251663768968506e-01 1.100801063931400314e-02 1.965223191505727218e-02 3.395334213974167126e-01 7.512861986172453266e-01 6.928990867628852524e-01 6.168630888416301028e-01 7.794109520766486776e-01 1.360110360665304219e-01 9.151316793540664740e-01 1.129562753445645384e-02 8.663003825627432208e-01 5.085288370135040426e-01 2.795998879371978107e-01 1.220252152076357621e-01 9.888255768360375564e-01 5.737678188107523392e-01 6.144591422772861522e-01 5.514115926548930346e-01 8.463734313863471304e-01 5.386352349571451592e-01 1.697052521883584131e-01 4.952572828235357605e-01 1.156568792378467325e-01 7.148165641773450707e-01 7.536455493760142454e-01 8.753064718735951155e-01 8.163987491691998555e-01 5.874323516079497098e-01 8.830993034784134776e-01 6.721494059380085373e-01 2.709346447969163130e-02 2.786930507782924282e-01 4.908761494358964139e-01 1.195226256855641545e-02 6.920867832683555987e-01 3.855706815100106155e-01 9.608800501586983733e-01 6.096050803590395972e-01 6.060238643820570204e-02 9.280721455397232811e-01 8.387093111749438501e-01 6.685661445941317726e-01 5.762864964671154944e-02 8.450117335229692106e-01 4.927772250681640154e-01 6.481175900423449265e-01 6.728436663188143152e-01 8.937742729347092352e-01 9.943801887926729810e-01 6.555380163565821539e-01 4.332601148273479419e-01 6.412588959765244123e-01 7.327472151377598664e-01
5.353857689978032131e-01 1.325365291579527760e-02 3.596368905266511540e-02 7.034301838051610911e-01 6.067661564115253148e-01 5.774176635093495324e-01 1.463637630532376166e-01 5.327846133267963857e-01 9.910818139324529819e-01 1.018975172174623189e-01 3.569236262165651485e-01 7.081828100649326663e-01 5.948584762149285998e-01 1.423262873424565589e-01 7.815412047991837641e-01 1.819196253497781246e-01 2.483270386106748440e-01 1.345102121647979709e-01 2.726319424532175351e-01 3.282937403562447010e-03 7.467568733105663936e-01 5.859864260959648519e-01 9.925773757702585076e-01 3.959781725587846468e-01 1.924394933790803952e-01 3.702334103852282787e-01 6.858951745450124760e-01 3.346626520011803940e-01 2.712560581729067666e-01 4.761262627441468220e-01 5.495702780056610504e-01 4.717274253393599626e-01 3.762390700211515338e-01 3.894996009359168454e-01 3.099216261444829312e-01 9.047464271187386498e-01 9.746188334142423804e-01 4.093896270997910980e-01 2.732098132080533759e-01 3.134225611707897041e-01 7.223556030527802374e-01 3.797091058323723844e-01 3.532586573658603735e-01 9.434318362513474110e-01 9.731524164884338690e-01 8.588476268023746973e-01 6.091677088097178228e-01 3.230404344471663469e-01 8.025329874284148346e-02 1.984153872302026889e-01 4.659125155212026081e-01 5.300323200552594649e-01 4.315397402549295824e-01 7.448493442419628074e-01 8.958050233132274220e-01 9.081768527841197480e-01 5.368765125400124516e-01 7.928131999403690289e-01 5.307161343566864087e-01 1.278208743652486934e-01 6.439836523577272542e-01 2.878843975556663048e-01 8.963206343582987845e-01 5.755799734685560498e-01 7.676527391851930560e-01 6.208972687753803177e-01 4.261025693733980768e-01 4.608017293895856348e-01 3.580213137023720016e-01 1.831325528725017415e-01 6.449591043737045171e-01 5.924835421006232616e-01 8.356940353832512658e-01 7.239626287712587205e-01 3.792874297851702714e-01 6.832439794321644166e-01 3.466346366556204428e-01 5.044120428871047279e-01 9.453779704537261797e-01 5.345140563297898773e-01 2.873335117924257220e-01 5.767161667071412090e-01 2.608796872490924956e-01 9.238868255888297298e-01 1.860647496394300937e-01 9.744709852623898438e-01 6.318914710326283268e-01 8.217680968053068247e-01 6.837675091343109468e-02 4.095584361781728910e-01 3.379288860706053388e-01 4.397277494482820792e-02 1.348126145330139636e-01 3.683115083012226121e-01 6.256422830991920092e-01 8.687805560458656817e-01 8.241035590811333078e-01 3.972011647497356579e-01 2.622735488949482496e-01 6.354886545923269514e-01
1.678351599795935289e-01 6.013568315154261823e-01 5.872943632530233105e-01 1.256522417687815363e-01 5.330300425759182392e-02 2.975971843067344302e-01 2.379607690876140991e-01 8.571191877079240573e-01 7.230839471279364439e-01 5.145103371221304567e-01 8.375952542483493524e-01 1.550409030631600960e-01 3.105125790076195269e-01 5.088871295831263186e-01 6.273822190142540611e-01 2.774583352783048795e-01 7.524579510278380790e-01 4.341822648939952511e-02 8.854227565624163132e-01 8.095626638273538678e-01 7.341497903574749628e-01 4.400038373343787557e-01 1.424780461708684554e-01 5.969653628816543600e-01 6.005378025209484605e-01 7.932477071566993443e-01 3.085830250929180174e-01 3.211674680128119297e-01 2.376615155256305290e-01 6.088911681872649639e-01 1.385726790997652280e-01 2.230391705605208053e-01 9.621113547198244520e-01 7.255730827129861504e-01 4.410518674895528290e-01 6.681862420832305194e-01 2.051184769477664149e-01 3.162743780092818202e-01 1.516808498980282138e-03 5.788860671434687966e-01 5.546336572950137933e-01 1.143197010810784731e-01 8.113408735165982266e-01 7.386152147630804521e-01 2.154142516415719077e-01 3.272311066210680242e-01 4.223085569005892159e-01 5.436275416607028177e-02 7.552060530362311175e-01 6.111915728086633193e-01 7.459256018801402321e-01 6.523297011953813618e-01 4.530012271254885148e-01 1.857200002496774971e-01 7.623613557880495328e-01 4.302818150477041304e-01 7.313472959141957830e-01 4.717865270007024492e-01 9.611286657118536247e-01 5.139948827916421825e-01 7.890565284425449244e-01 4.936616599172846120e-01 6.657221639362506105e-01 3.252111333051821429e-02 2.629920504474131393e-01 9.617485372929529541e-01 1.441876491447452446e-01 9.644400793845928632e-01 3.074165139985419737e-01 7.895273748893361088e-02 3.313808943875161672e-01 9.728393238404225984e-01 8.763843776787363371e-01 5.739435293316268449e-01 4.778612090721355843e-01 9.353464764827088551e-01 1.762274860287230682e-01 9.321955316818004711e-01 5.744962020743809017e-01 9.324920060556624035e-01 1.282438775011759402e-01 7.169529972144954577e-01 7.861357009729260659e-01 9.713177912719784812e-01 2.877764663518102006e-01 1.541493552463379935e-02 2.121991362810629056e-01 5.140693917748131447e-01 9.315806742763044213e-02 7.328668630910205595e-01 4.983944925861216735e-01 5.380226906236266204e-01 2.520581806821864390e-02 3.486585074380148530e-01 7.854997092972856310e-01 5.572872839939931877e-01 8.121282190314829119e-01 7.694638269591955737e-01 1.503569930630515028e-01 2.893727585246149703e-01
6.169504970342231109e-01 6.083054947817884139e-01 8.864768509800458052e-01 8.944118396327704890e-02 4.779898600167487022e-02 5.944997159875239356e-01 4.164364593228990774e-01 1.125580060333867261e-01 3.693630340803509826e-01 2.717036145605979947e-01 2.315843439365724565e-01 3.878516593700109816e-01 3.149522482866633499e-01 2.553084577098809760e-01 3.720622463228270282e-01 8.011004266357394377e-01 8.489509436203691584e-01 2.290470005244782392e-01 6.403494092800465776e-01 6.563597918342735094e-01 6.175150734498670024e-01 2.645930519506720646e-01 5.650788883235161597e-01 1.363216450997772888e-02 9.559015782271559347e-01 6.996079315883887428e-01 4.399187186406595673e-01 3.543166339104186768e-02 7.549345977686100495e-01 8.867186795192001370e-01 6.552696212410650256e-01 5.796570594314689462e-01 8.881832821253181631e-01 7.124720734650957787e-02 2.069988269966135386e-01 3.205634974244432334e-01 3.921436626962723215e-01 4.053962214484321258e-01 3.307078093054361956e-01 4.793173254994662624e-01 3.208378504207054505e-01 7.016478340558978122e-01 2.492369741930905436e-01 5.180387364527884175e-01 9.565642566600673913e-01 1.049138119088215415e-01 6.784789690360840675e-01 8.473690415164392142e-02 9.655376389668757220e-02 9.448926771887597997e-01 9.906180876001133839e-01 2.042760332184971883e-01 7.163895271215603433e-01 5.609349157982839174e-01 9.536830672013837384e-01 7.581801685628496434e-01 1.842956241316981991e-01 1.620828469814901140e-01 8.374913852312243501e-01 8.027543261706560074e-02 7.746613544938284468e-01 1.159512214565627808e-02 9.357441083071205146e-01 2.914663226452214317e-01 9.961994389218099544e-01 1.767553039287573791e-01 6.106002018984603152e-01 7.603433381777024991e-02 7.668307593581494830e-01 5.282088124939660068e-01 8.670101760993708107e-01 4.933704010557615760e-02 9.639429107608541436e-01 4.866333996768276160e-01 8.530321785964467551e-04 8.163091122429744217e-03 4.350739174781259599e-01 4.169764275281938604e-01 2.408378965015542938e-01 4.902161245973393200e-01 4.201828124432454015e-01 4.569798783102818618e-04 6.126743889743768712e-02 9.222571209000860470e-01 6.992426201982238076e-01 2.265554066802260014e-01 3.936392018902024059e-01 7.024087171973805166e-01 1.880032117234927691e-01 9.438926748897585872e-01 7.013032742754007343e-01 2.668752346684167831e-01 1.403457904383577093e-01 6.932366843795995104e-01 8.040049270919980007e-02 5.875221998439998927e-01 1.930011296179102720e-01 8.031428013596001447e-01 3.042238245887162185e-01 7.733151310047978733e-01
1.705146114103522903e-01 5.450834193191820276e-01 5.654753966371884877e-01 1.838563567754085692e-01 5.494581991247673436e-01 1.171365896008512708e-01 8.798838429897527513e-01 4.195691380483979049e-01 1.293806694549397562e-01 1.121384980525209629e-01 7.020019596705215914e-01 7.743672602172786412e-01 9.807751470356559365e-01 9.089736536889404528e-01 2.462393300936224216e-01 1.801588122042069307e-01 4.694230367889085098e-01 1.312397146923609537e-01 4.858695479397889816e-02 9.568443354443662008e-01 6.835163082106009425e-01 5.747153512478530013e-01 2.593541259338083549e-03 2.406677472936016304e-01 6.889902777381151644e-02 2.755794727362018692e-01 7.159544959010244458e-02 6.540641141124198255e-01 8.213676314040248005e-01 5.685467222245066399e-02 5.799368801883106883e-01 5.469607709626909120e-01 8.736497297885477131e-01 8.179695139798075498e-01 5.316750838373910382e-01 4.261832815186333834e-01 9.338158923770464304e-01 5.559444079762497770e-01 9.941250279947149160e-01 8.484737201333505396e-01 4.919088526561243846e-01 4.338336329236842648e-01 2.448171924403786948e-01 8.493512089248334007e-02 1.673137867748770713e-01 3.060176255826421166e-01 4.826829736004548677e-01 9.524461514099613613e-02 7.279563349082338597e-01 9.193841752240849985e-02 2.256871151202053394e-01 2.985946651390813944e-02 5.315699481050883968e-01 1.997731835901062070e-01 8.644676168646655556e-01 4.094532036001868880e-01 8.433677383901215796e-01 1.413561526173081617e-01 2.650908003221561504e-01 2.422884124335749068e-01 8.674480587026586198e-01 8.285554939436753363e-01 7.669973418875596360e-01 8.177390463552508537e-01 3.336695450186416556e-01 9.451022119760014162e-01 9.647464273871401153e-01 5.114672198392631319e-01 3.418543875511402819e-01 6.350197687044671913e-01 4.248476475469231683e-02 7.438962599171948797e-01 3.721183760966992882e-01 6.678561329783582190e-01 4.027613602605916165e-01 2.582656872071529275e-01 4.781235799072369730e-01 1.440742807070849452e-03 3.151368952124882217e-01 7.463913254406242537e-01 5.735571681890923035e-01 6.534354316907571292e-01 5.800119306737312463e-01 4.786706708841277358e-01 7.007254653798146160e-01 1.999544356862159589e-01 5.987987218803283440e-01 6.792471402207458375e-01 8.393951241131560881e-01 6.824336746753005833e-01 6.681872841814614494e-01 9.594581903442328530e-01 7.422718265257104431e-01 5.759940488757809840e-01 6.881755838564130867e-01 3.301403928549834221e-01 8.465483775509776709e-01 2.903510018771958689e-01 2.953567367393234999e-01 3.118856923351487342e-02
5.841540939452787295e-01 1.903722962238906247e-01 8.104194386381712301e-01 9.493898769722264319e-02 7.495157796035818443e-01 1.027108240377999637e-01 1.966470438316292313e-01 9.624478275953461948e-01 7.311937912055020972e-01 6.669402950273266573e-01 4.868868352540786093e-01 6.022938973767232307e-01 5.715194814097344089e-01 9.649656946820727166e-01 9.715460468540857430e-01 6.300049640996236988e-01 3.692121282893061629e-01 5.149141222779106686e-01 1.490790717954172395e-01 7.840547855360591178e-01 2.872217202930286151e-01 2.960981615060392924e-01 7.435362558761889895e-01 1.672987023232493931e-01 2.577014305696219143e-01 6.173119509502797975e-01 4.417805635079138371e-01 4.723704510156623293e-02 5.722877900569312004e-02 9.181606523384789886e-01 3.425927154389357687e-01 1.193242812761320382e-01 1.468891773169651582e-01 4.531803538338649018e-01 1.222369547034444226e-01 8.545069792404200726e-01 2.669794865063748190e-01 1.634191926250874172e-01 7.216318436130678693e-01 8.127562902960521196e-01 4.225799260926095258e-01 4.875522267744573091e-01 7.633892900207164267e-01 2.553647503475198199e-01 6.735519570419812307e-02 5.810837107602335738e-01 1.817375279836558333e-01 1.151773735037715518e-01 7.743253581090008275e-01 4.772421113254659009e-01 4.127006948361956473e-01 7.018972910651222197e-02 4.844414742057878698e-02 1.907401305074136744e-01 8.791383546935154225e-01 1.906682935756176533e-01 5.423019941892033291e-01 2.607310906066809819e-01 3.839713151459639429e-01 8.973203517218610870e-01 4.163718964362779218e-01 3.453844037071152062e-01 7.769678000647973759e-01 9.810846680713336543e-02 1.847383162603217777e-01 2.111297146837614047e-01 6.658403795682291682e-01 4.097518036922075391e-01 6.783078087023166614e-01 7.929107474979296688e-01 9.720444445437274039e-01 6.313817243400677848e-01 2.254528131513078293e-02 6.053155734225140749e-01 8.497515515861361335e-01 2.541826012913289690e-01 3.286446872172499312e-01 6.906119044896263937e-01 8.773902275782116122e-01 1.765958640585418848e-01 8.581881133267906803e-01 7.215053081821379832e-01 3.001060442149108276e-01 2.803419375333173758e-01 7.501955863565701321e-02 2.208490784027264953e-01 8.928596812084863554e-01 3.148371147529430703e-01 3.944797934550898777e-01 4.394954242452046023e-01 1.399922341063694065e-01 7.937361937481489660e-01 8.648724188010844527e-01 2.187174138065630657e-01 5.222083271016160211e-01 6.830433407983715899e-02 5.227674417825969311e-01 4.797348747444375450e-01 1.333544441822017701e-01 7.376040822075933256e-01
8.228694769098897632e-01 9.038167278179408681e-01 8.030531973972582227e-01 5.525745136971453864e-01 8.783477829965103956e-01 6.230790359590873129e-01 2.985180852504809579e-01 4.231953801757718514e-01 9.154355979819321920e-01 6.820539345543896737e-02 2.127288375379541296e-01 8.016433778185917403e-01 8.953983956891131690e-01 9.675547878060123397e-01 7.183642527759825924e-01 2.497472974131216272e-01 1.775070770633259132e-01 2.001376314071199314e-01 2.165508279031336247e-01 9.240591989682584995e-01 2.968228128994788717e-01 7.917658817128581106e-01 6.464827897991509698e-01 6.961200714568603898e-01 9.240144647523383936e-01 9.759761874697807649e-01 6.138520962713197582e-01 2.763335144099035023e-01 2.220039674379172823e-01 7.592280161967783769e-01 9.792116073301834200e-01 9.513371323257217016e-01 6.190604493504124894e-01 1.738085305896308608e-02 8.426529120680683604e-01 6.861340674993579025e-01 4.962198451321876425e-01 3.190352072054171151e-01 1.614913332627543330e-02 8.346974288824619004e-01 2.053162700621579129e-01 7.567980635030407965e-01 6.493128867774933255e-02 2.085142556164621963e-01 9.548121120037781351e-01 2.906010648103956040e-01 3.002646439705541903e-01 7.376619876301329093e-01 6.812682023071403581e-01 5.650312216630282158e-02 4.629100800172463170e-01 8.585431865767025883e-01 2.862113319508940990e-02 5.321438342838588076e-01 7.729736780728297951e-01 8.587153478297139264e-01 6.888573352338392963e-01 4.054893660890064311e-01 2.154206823043134378e-01 6.672654019748794907e-01 4.887863435223160913e-02 4.453597974363315837e-01 7.040993377619686466e-02 6.439204009176654475e-01 6.709872577891307088e-02 7.297076285512886784e-01 4.555559588446028707e-01 3.656247799811023214e-01 2.395479023848066102e-01 5.443926610533214028e-01 9.961766431181863224e-01 1.580543108138385833e-01 2.875071411664789078e-01 9.650376080103109100e-01 2.908104604124034376e-01 4.396222994461215228e-01 9.134633749501198663e-01 8.749373864329964556e-01 1.278004299859971660e-01 5.747746759082041912e-01 8.317421807364472341e-01 6.231775045144106739e-01 7.431478554980098794e-01 9.935071450650160285e-01 9.824238627578600891e-01 7.466139202520885032e-01 1.095130438721907407e-01 2.735615867453384809e-01 5.053268824028762651e-01 8.426170736450050436e-01 1.712534175296368533e-01 2.930425930206467244e-01 1.236409035972833026e-01 1.243051722580702512e-01 4.994134773186941212e-01 9.584426875447424887e-01 6.104128815254100671e-01 6.054778608305786403e-01 5.011109411199295982e-01 8.317054459313114601e-01
7.116415638564616009e-01 6.557411699051020060e-01 3.267654223768798882e-01 5.612241364590229153e-01 4.222567206401133255e-01 3.192934770668505173e-01 8.225640198782798729e-01 2.674946657083050461e-01 3.403331007867156366e-01 2.219834905980244688e-02 8.740895552503680221e-04 1.123097356147804149e-01 3.551068372280333785e-01 8.110909388652588481e-01 6.329283396987812615e-01 7.547164161708479480e-01 6.777713046302302757e-02 2.702132004478464689e-01 9.754126054367098231e-01 2.353130896441062436e-01 7.721215152615670263e-01 9.273510246873731822e-01 7.424071706416458527e-01 3.432783397299065120e-01 3.104070944599484072e-01 9.291796817251811724e-01 2.628205017742881733e-01 6.519706750871065992e-01 4.982578783475145601e-01 7.742184619269237844e-01 7.069301855942052848e-01 6.845120524591288280e-01 6.906868254780921257e-01 6.627241428344476937e-02 1.433119607058309652e-01 8.171944342616492829e-01 4.496561385972517311e-01 4.201105883643218020e-01 8.031524710781101639e-01 3.042826314481272831e-01 4.638298178647081160e-01 3.208666223228338055e-01 3.754375083433791893e-02 4.010753808321182445e-01 7.970186803418830568e-01 6.399959422478707083e-01 6.641598107828818875e-01 7.948880006767723438e-01 5.804521179299425571e-01 6.056411249798611118e-01 1.519097658804895445e-01 4.937807123394951647e-01 5.506515316812040650e-01 1.841796772960129225e-01 2.602219103445307935e-01 1.112115956697999897e-01 1.195359824136510429e-01 4.087557793148098861e-01 3.277872081875617960e-01 3.034764052571893300e-01 8.600683923085141735e-01 8.773468475595279648e-01 4.613742124430719738e-01 5.467637096539122998e-01 1.081387312040931192e-01 7.651838542655465814e-01 2.893615842947859784e-01 3.460405841977645114e-01 6.117259069609781719e-01 1.604580782514937187e-01 6.427357098577468619e-02 1.002840843514718472e-01 4.182054934665992985e-01 8.185453083946090391e-01 7.672293432800288970e-01 2.671527762630947489e-01 4.024861624423570206e-01 3.175516713167011451e-01 8.321587644214679669e-01 4.771901467224787252e-01 1.312236849672077099e-01 1.601334393522220179e-01 3.938187464564103513e-01 3.737368639363610745e-01 7.717287774865203565e-01 2.863066319297602469e-01 9.819723677444607279e-01 1.785416718642264255e-01 2.557233531503705359e-01 3.620134058299228075e-01 4.336913393604395761e-01 2.015918742770389516e-01 1.579312715798970590e-01 6.655505055310013685e-01 1.453321845448065641e-01 8.633699648731052445e-01 3.358335220353425576e-01 5.266585992305903297e-01 5.323086731315052056e-02 8.577214761526761322e-01
2.594642887863526370e-01 4.105244271544169488e-01 8.246436263999268323e-02 1.500455880133287900e-01 2.450773807120275594e-01 5.883394002362082320e-01 3.910946476310794839e-02 6.720860218912185768e-01 8.841932054303951460e-01 6.884138043404448570e-01 8.985146879251151297e-01 5.057503933745178815e-01 1.755432905395204468e-01 3.152347040637385467e-01 5.794776370424971068e-01 7.057544292446668033e-01 7.560774620303082338e-01 3.556526884879906980e-02 7.229171991134960562e-01 5.390869108840949941e-01 9.720536926885857687e-01 2.664122569777438443e-03 1.471402079503084659e-01 4.664161800891841736e-02 7.753672969041107699e-01 2.671082772247416193e-01 1.573881312288979428e-01 8.090754170907333842e-01 2.170537643282488549e-02 9.303217607317438853e-01 1.188473378755006138e-02 7.952562189638971990e-01 3.806653752038668959e-01 9.156978734310389223e-01 5.372481087870339955e-01 9.678964195756023514e-01 7.340562909049854756e-01 6.548935922006530186e-01 3.125664814916671030e-01 1.100001671844009765e-01 8.008525878717909219e-01 2.296874273985216597e-01 9.608478221855304424e-01 4.277504858993985692e-01 1.863630121920638594e-01 8.628818552228234573e-02 5.493485549960044345e-01 6.711437605800075756e-01 4.498420903225647249e-01 4.361848581167248051e-01 2.911416541903302235e-01 4.988535417567049324e-01 8.829167759851588304e-01 8.149634531567436779e-01 9.532923370528370022e-01 3.952772063465018748e-01 3.927438163526697501e-03 8.154748009578052237e-01 6.006444510288871941e-01 5.692254416444049170e-01 2.156347398490446876e-01 8.662423496506381770e-01 5.207764103349201701e-01 6.051247659289465952e-01 6.801408654803604570e-01 9.236063420662702361e-01 9.432946653013001281e-01 3.202605587769448148e-01 9.613624456820094588e-01 4.934848659331062537e-01 1.974542978360497303e-01 3.931183609994192141e-01 9.869688423695026636e-01 2.656039545109545319e-01 8.266128753268556784e-01 5.034405224204606677e-01 3.943810835577881146e-01 3.573305904572838809e-01 7.341733793642231110e-01 1.906548882201483108e-01 5.548789400486484613e-01 2.708367773412133639e-01 1.844205427234312245e-01 1.655719759916295386e-01 5.981557368454838430e-01 6.284751095401497345e-03 4.793411346928175831e-01 4.957281532488814202e-01 9.850524812566833210e-01 2.237911579136090401e-01 5.837182799356490648e-01 2.888316247757297672e-01 6.006179443581265431e-01 1.162773371393291955e-01 9.572807998168497701e-02 7.660070862962400362e-01 9.867314311550153816e-01 8.205938368311915809e-02 4.501002720232818444e-01 3.501856297617086389e-01
8.605728146858181438e-01 8.901726532189324637e-02 6.981136950998562130e-01 4.821724850399401463e-01 6.620212249712487118e-02 1.213123170531784645e-01 7.193967380152926916e-01 8.956029592679820572e-01 7.911760419247436671e-01 2.242032241915528079e-01 6.884900333251154914e-01 4.131056658329088638e-01 9.256218466309016346e-01 9.900721740848773544e-01 4.157913447848015087e-01 4.219983357302335980e-01 3.831104883175295850e-02 4.394673729220852643e-01 9.140836439839545857e-01 5.854022405481983382e-01 5.260685554294447508e-01 8.640912387592381005e-02 5.953096378157408664e-01 8.783174373750501918e-02 8.763791848404979268e-01 1.719202687844922917e-01 4.842703617972516916e-01 9.354029751365864342e-01 8.648556337024515539e-01 6.379566366196314231e-01 5.570819591023679074e-02 5.878906427379575472e-01 4.343672485264682415e-03 7.933313542704816257e-01 4.231150877459253223e-01 6.043554430566007163e-01 5.073548725471537235e-01 7.421943055269623057e-01 1.236986117359263337e-01 1.487606698673566985e-01 1.402281990374394383e-01 2.931838151260407477e-01 5.408568082139225686e-01 8.309699871930256165e-01 1.529142145150492738e-01 3.523763306206489920e-01 9.711690629898550586e-02 2.183987695104905313e-02 3.322168303333064010e-01 6.907962178833093603e-02 6.437743978107509646e-01 3.785022853019929245e-01 8.706149806964834648e-01 8.415562090116534000e-01 4.749549738369213125e-01 1.383728873969760631e-01 9.437585583106823384e-01 6.519663582631600729e-01 7.449491450625058686e-01 7.110697760507213028e-01 5.438512132515478381e-01 5.825847106562043187e-02 4.988425218818687279e-01 3.437078832886222290e-01 6.747081096344011986e-01 7.442873772120459641e-01 7.417648245316033062e-02 2.135129579291118462e-01 5.510230455073061862e-02 6.937695935057064389e-01 9.363176425641004386e-01 7.796750383503897597e-01 7.050988844267990219e-01 6.894907849760781859e-01 2.946150778657544711e-01 4.325096300147441841e-01 5.098650500057511081e-02 4.672118050130392719e-01 4.800371458400757296e-01 2.556531630688035905e-01 5.289629822794373881e-01 7.053401510141588115e-01 3.403644922863428013e-01 1.824371141707570310e-01 5.537442811974756518e-01 9.770516539937088574e-01 1.866665811805479080e-02 7.574247480228541995e-01 8.179735737713433874e-01 3.564957689038122934e-01 2.589830830951450613e-01 1.113454351523011088e-01 1.485828236613230269e-01 9.773328301262845796e-01 7.544971056183156222e-01 9.194366346214670749e-01 3.042351165792951395e-01 9.923992208380217894e-01 7.314358730722170243e-03 4.324121634511550738e-01
